timestamp,event_type,step,operation,domain_mode,agent_strategy_pref,retrieval_mode,query_artifact_id,retrieved_artifact_id,artifact_id,creator_id,accepted_by,relation_type,relevance_score,is_new_artifact,domain_size,retrieval_rank,retrieval_pool_size,retrieval_bucket,retrieval_estimated_novelty,retrieval_fallback_random,root_creator_id,lineage_depth,generation_step,entered_domain_step,views,shares,domain_entry_count,nearest_domain_artifact_id,nearest_domain_similarity,domain_source,domain_parent_id
2026-04-22T14:43:57.410476,domain_event,0,add,flat,,flat,,16,16,16,15,accepted_into_domain,,False,17,,,,,,16,0,0,0,1,1,2,8,0.9661499261856079,generation,
2026-04-22T14:43:57.420831,domain_event,0,add,flat,,flat,,16,16,16,13,accepted_into_domain,,False,17,,,,,,16,0,0,0,2,2,3,8,0.9661499261856079,generation,
2026-04-22T14:43:57.469080,domain_event,0,add,flat,,flat,,17,17,17,6,accepted_into_domain,,True,18,,,,,,17,0,0,0,0,0,1,9,0.9185404181480408,generation,
2026-04-22T14:43:57.694607,domain_event,0,add,flat,,flat,,17,17,17,3,accepted_into_domain,,False,18,,,,,,17,0,0,0,1,1,2,9,0.9185404181480408,generation,
2026-04-22T14:43:57.702314,domain_event,0,add,flat,,flat,,17,17,17,18,accepted_into_domain,,False,18,,,,,,17,0,0,0,2,2,3,9,0.9185404181480408,generation,
2026-04-22T14:43:57.845591,domain_event,0,add,flat,,flat,,18,18,18,13,accepted_into_domain,,True,19,,,,,,18,0,0,0,0,0,1,17,0.95833820104599,generation,
2026-04-22T14:43:57.853889,domain_event,0,add,flat,,flat,,18,18,18,11,accepted_into_domain,,False,19,,,,,,18,0,0,0,1,1,2,17,0.95833820104599,generation,
2026-04-22T14:43:57.861999,domain_event,0,add,flat,,flat,,18,18,18,19,accepted_into_domain,,False,19,,,,,,18,0,0,0,2,2,3,17,0.95833820104599,generation,
2026-04-22T14:43:57.870518,domain_event,0,add,flat,,flat,,19,19,19,13,accepted_into_domain,,True,20,,,,,,19,0,0,0,0,0,1,6,0.9999874830245972,generation,
2026-04-22T14:43:57.878851,domain_event,0,add,flat,,flat,,19,19,19,14,accepted_into_domain,,False,20,,,,,,19,0,0,0,1,1,2,6,0.9999874830245972,generation,
2026-04-22T14:43:57.887156,domain_event,0,add,flat,,flat,,19,19,19,1,accepted_into_domain,,False,20,,,,,,19,0,0,0,2,2,3,6,0.9999874830245972,generation,
