step,agent_id,cumulative_interest,repository_size,k_value,boredom_triggered,num_self_evals,num_other_evals,num_shares,num_domain_adoptions,avg_novelty_generated,avg_interest_generated
30,12,0.5191503195052274,41,15,False,31,10,14,2,0.44652536421227323,0.6165742262571156
30,13,0.751492259146789,56,15,False,31,22,12,5,0.3483903666411366,0.5377022420464944
30,14,0.682611307904424,52,15,False,31,21,4,5,0.41939394289759824,0.46573428881591766
30,15,0.3658824291676405,47,15,False,31,17,6,4,0.44190708314226645,0.3928600075022572
30,16,0.7721222316440401,55,15,False,31,21,10,7,0.45043575442755135,0.5156556336559114
30,17,0.5531065039336179,45,15,False,31,13,1,3,0.3899005811533633,0.37249821141416256
30,18,0.509593412260684,54,15,False,31,19,10,7,0.5004128655492763,0.4607829324934658
30,19,0.09250284251962815,73,15,False,31,24,4,7,0.4259412181125958,0.23735089869564754
40,0,0.35245819648674725,73,15,False,41,32,6,6,0.42981939472834024,0.37007309362508
40,1,0.39547677973958917,60,15,False,41,21,3,8,0.3977129366635491,0.3903904890690078
40,2,0.6835712703970768,65,15,False,41,21,18,9,0.35378114354459583,0.5885469823861483
40,3,0.5982170158288092,83,15,False,41,40,7,8,0.4536358210269119,0.39370466167308904
40,4,0.21979322207558946,84,15,False,41,21,2,4,0.48613639193222336,0.2650409636113749
40,5,0.6607409421013625,86,15,False,41,36,6,8,0.40484466518732587,0.3361330337100035
40,6,0.5904059501075852,70,15,False,41,29,6,8,0.4417723062241076,0.45155148449895155
40,7,0.6172494202889157,75,15,False,41,29,8,15,0.4049730753934845,0.43203650871454535
40,8,0.43229534156678867,69,15,False,41,27,7,8,0.4504380998378981,0.42472892011885827
40,9,0.6196439551208095,60,15,False,41,21,11,1,0.35377345552734923,0.5795506571617026
40,10,0.2775391340800357,74,15,False,41,19,2,4,0.3618772013576503,0.2723047391714267
40,11,0.7332825314457598,60,15,False,41,23,17,5,0.38385394999527606,0.55927115330523
40,12,0.6996411509924221,53,15,False,41,11,16,2,0.38105316318302346,0.585878260758177
40,13,0.6740603043759994,72,15,False,41,28,14,6,0.3703237399314762,0.502635484976116
40,14,0.6524295086804063,65,15,False,41,25,8,5,0.4085874899297432,0.47270705924612555
40,15,0.5274503179173216,63,15,False,41,21,6,7,0.39243181252077697,0.34697076750265066
40,16,0.5471157056192801,74,15,False,41,30,13,8,0.43731045863275486,0.5032441032231033
40,17,0.35412332149562786,61,15,False,41,20,3,5,0.38338169792463844,0.36732981356609323
40,18,0.6448045924597055,70,15,False,41,26,12,9,0.4597975045467227,0.48026510864950717
40,19,0.38174817585516746,93,15,False,41,33,6,7,0.44231493808582184,0.28945813445429214
50,0,0.2575814169234302,91,15,False,51,38,7,6,0.4105622436878332,0.3455757230556027
50,1,0.35015070138349624,77,15,False,51,28,5,11,0.38725769222754153,0.4014669839724735
50,2,0.6782426567570643,81,15,False,51,27,21,11,0.3393427794488184,0.5818327141174321
50,3,0.3092849345189798,102,15,False,51,48,8,10,0.4171670373988548,0.3725418645575025
50,4,0.13519674054654282,106,15,False,51,27,3,4,0.48423023018155475,0.25486648411513646
50,5,0.2313660967388356,109,15,False,51,45,7,9,0.3962515783806474,0.316312228659628
50,6,0.5816026852242041,88,15,False,51,37,8,9,0.4109034505987687,0.4435363308157556
50,7,0.7013108500794041,95,15,False,51,39,11,17,0.3739491842530475,0.44333954899628375
50,8,0.4341474339913096,86,15,False,51,34,8,10,0.4317395615198301,0.39570405949512183
50,9,0.6076634222882308,76,15,False,51,27,11,1,0.3397161147248484,0.561420694810835
50,10,0.23390667653157016,96,15,False,51,28,2,6,0.37765999846003284,0.267560041312693
50,11,0.6766656736363967,78,15,False,51,31,18,8,0.3467824000163059,0.5553714743805832
50,12,0.6718193964986483,68,15,False,51,16,22,6,0.3874462872323848,0.5829610232579124
50,13,0.7402370205412971,83,15,False,51,30,21,7,0.349236653065587,0.5281667623159754
50,14,0.511481879755139,80,15,False,51,30,9,6,0.3844399116426933,0.4690994932905991
50,15,0.1798801304731278,83,15,False,51,27,8,9,0.3868060793453537,0.3306362862155756
50,16,0.5284620544324353,90,15,False,51,36,16,11,0.4109518601526457,0.4946216748446042
50,17,0.5364526948908269,74,15,False,51,22,4,5,0.35584192534778936,0.3603352384426733
50,18,0.777262823116893,85,15,False,51,31,16,9,0.4499544089908397,0.49957524798315556
50,19,0.7270944460908239,112,15,False,51,38,8,8,0.4262107251665939,0.2996499781816765
60,0,0.4753057170952069,110,15,False,61,45,8,6,0.38692544570449827,0.33763974830886323
60,1,0.45308297252044316,89,15,False,61,33,8,12,0.36679471959305643,0.40809050324498614
60,2,0.7519872243297294,95,15,False,61,31,23,12,0.32975385833298276,0.5804857810951263
60,3,0.5000268994395114,115,15,False,61,50,11,11,0.40370065608679306,0.38676193287259875
60,4,0.04741828620561247,133,15,False,61,35,4,4,0.46524346665211974,0.23570468208258372
60,5,0.6899150643551418,128,15,False,61,51,11,10,0.4022453062554283,0.3230460252346137
60,6,0.4860659804308771,103,15,False,61,42,10,9,0.3888576082547307,0.4404292365060191
60,7,0.6236518869076758,113,15,False,61,47,14,19,0.3656552447128925,0.44139926399364193
60,8,0.32121070726195444,106,15,False,61,44,8,12,0.3967291187311601,0.3683992651732775
60,9,0.6377632047320212,90,15,False,61,31,11,1,0.3560465208012115,0.5244025724375746
60,10,0.309329106504439,116,15,False,61,35,2,6,0.3677585881957877,0.2685524221180817
60,11,0.7056943323030438,94,15,False,61,37,24,8,0.34055882068035187,0.5620923095021165
60,12,0.6471914654005244,83,15,False,61,22,25,10,0.3954628562304551,0.5553279501792933
60,13,0.7260979242598884,99,15,False,61,36,25,7,0.3448449999651519,0.5319245682470637
60,14,0.6069050471596533,93,15,False,61,33,13,6,0.3685389293651354,0.4867177193219879
60,15,0.23345903445508726,100,15,False,61,33,8,9,0.3716973078364906,0.3181195377977199
60,16,0.6033969379920325,107,15,False,61,43,18,15,0.4062219036493455,0.488170732268788
60,17,0.32369522658821126,92,15,False,61,29,4,7,0.3554268497515533,0.33709810397304896
60,18,0.5554277398852208,101,15,False,61,38,17,13,0.4151244982900428,0.4897033468682164
60,19,0.24405816269264372,132,15,False,61,44,9,8,0.40379711432346715,0.2864161229372405
70,0,0.22544490837265557,128,15,False,71,53,10,7,0.3701813203849103,0.3320271218847254
70,1,0.6061631618329344,107,15,False,71,42,10,15,0.3611310897799125,0.41375737033848625
70,2,0.6477083909266285,112,15,False,71,38,26,16,0.3253833282981081,0.5672694092951732
70,3,0.2688322309431699,132,15,False,71,57,14,12,0.3852464045843116,0.37761538147916246
70,4,0.0476819144393225,155,15,False,71,39,4,4,0.44971662525473377,0.2168675747800682
70,5,0.5047169066377785,145,15,False,71,57,12,10,0.40493265483910074,0.31745345330154484
70,6,0.467755808854567,120,15,False,71,49,13,11,0.38641251099386004,0.4410731730125185
70,7,0.48980437495882,134,15,False,71,58,17,20,0.35846729879098427,0.44398082255358967
70,8,0.26753303197404754,125,15,False,71,53,9,14,0.3790845289986913,0.35119094895829506
70,9,0.6211818692594084,103,15,False,71,34,11,1,0.3524533880136422,0.5140999788290299
70,10,0.20771821904259688,135,15,False,71,41,4,7,0.3711341130745264,0.27233279323739457
70,11,0.6179506293121578,108,15,False,71,41,26,9,0.3330810540401695,0.5473941035653317
70,12,0.6408405304626883,98,15,False,71,28,29,11,0.3926808506115155,0.5542307531042363
70,13,0.6699636289957411,118,15,False,71,45,29,8,0.32130761966519805,0.546825745210014
70,14,0.464150654579888,109,15,False,71,39,14,6,0.3602498618070869,0.4764323158757178
70,15,0.3508157764787365,119,15,False,71,39,9,9,0.3608162542551493,0.3086345763332086
70,16,0.5801794539737408,123,15,False,71,49,24,16,0.40025818060722357,0.51643553317803
70,17,0.3639133071472209,107,15,False,71,34,5,7,0.3424894651376463,0.3336620695111094
70,18,0.6463151305710915,118,15,False,71,45,21,14,0.3977763975211571,0.4917534319925413
70,19,0.4795047010421317,152,15,False,71,53,11,10,0.3869953380199534,0.2849433122140247
80,0,0.49933462760080866,144,15,False,81,59,11,7,0.3717233237964809,0.33822631895828087
80,1,0.3203680463057616,126,15,False,81,51,10,18,0.3463641988569914,0.41292770141252577
80,2,0.6437352073605029,123,15,False,81,39,31,16,0.31351094002939783,0.5738277727126213
80,3,0.3100997842137577,152,15,False,81,66,14,15,0.36753114052532054,0.3472082994502624
80,4,0.27983968085063116,177,15,False,81,44,4,5,0.4357773753753886,0.20534506588096552
80,5,0.5761838371986453,164,15,False,81,65,15,11,0.413834742481336,0.3242051974397898
80,6,0.4764078027122524,134,15,False,81,53,13,11,0.36324623985512705,0.4269886568068602
80,7,0.5582790177375407,151,15,False,81,65,18,20,0.3460069010018299,0.4436429051087064
80,8,0.6510739626002289,138,15,False,81,56,12,14,0.37138883954257523,0.360132874687319
80,9,0.623151437727433,117,15,False,81,38,13,1,0.334245412404032,0.5224398415270882
80,10,0.3296335950554251,161,15,False,81,49,4,7,0.3656267003315983,0.2551097473983385
80,11,0.7175237046411661,124,15,False,81,47,32,11,0.3345524859639513,0.5461491431567965
80,12,0.5373683483954739,110,15,False,81,30,30,11,0.3965980267739751,0.5234790801085827
80,13,0.7117287148743725,132,15,False,81,50,36,10,0.3039279275953974,0.5539647899118539
80,14,0.6883250949538191,128,15,False,81,48,19,13,0.3559583467445459,0.49448717514753987
80,15,0.5820550883055933,135,15,False,81,45,10,10,0.3419726730953652,0.2917517492545351
80,16,0.6062761079347494,145,15,False,81,62,28,19,0.40105766364420564,0.5103373861502127
80,17,0.3790241605451588,131,15,False,81,48,7,8,0.3300116112444165,0.3314783450990808
80,18,0.4580880089934033,131,15,False,81,48,23,14,0.3771185998430898,0.4949330275765964
80,19,0.3009564274140534,175,15,False,81,63,12,15,0.37920409049317283,0.27742584554374267
90,0,0.5851655481895028,158,15,False,91,63,12,7,0.36322828108222704,0.33503686377250785
90,1,0.5848547935332851,143,15,False,91,58,12,20,0.3465208890851653,0.4057001793874566
90,2,0.6934083844893759,138,15,False,91,44,34,18,0.3171440941802352,0.5651104828608594
90,3,0.15590434628052757,166,15,False,91,70,16,16,0.3659680523103613,0.33783629632437484
90,4,0.23095361315946178,201,15,False,91,49,4,5,0.4127008148955177,0.18916353380471518
90,5,0.1295423867515158,185,15,False,91,75,16,11,0.4019698828159569,0.3154059819685348
90,6,0.5390306514624407,149,15,False,91,58,15,13,0.34838412348907016,0.4296737791706302
90,7,0.7123441747353735,168,15,False,91,72,20,24,0.3502342669262199,0.43591679769256403
90,8,0.42779623971666364,157,15,False,91,65,15,15,0.3627692808415129,0.3596462334329795
90,9,0.626142784635668,133,15,False,91,44,14,1,0.3186176312094904,0.5262402960557755
90,10,0.10544155538561173,179,15,False,91,53,5,8,0.3541707551848097,0.24958598941991472
90,11,0.634210676352375,142,15,False,91,55,35,13,0.3330598091716984,0.5375053878051828
90,12,0.6362289836520546,127,15,False,91,37,34,13,0.396443377700602,0.5165968810458086
90,13,0.7575765479565857,148,15,False,91,57,42,11,0.2972980005896235,0.5661515952041504
90,14,0.5000977573336581,146,15,False,91,56,22,16,0.3411778472169512,0.4980540210900711
90,15,0.2176574472891905,154,15,False,91,51,12,11,0.3289364165212166,0.28514462026764315
90,16,0.6453021626420502,161,15,False,91,68,30,22,0.3960452747889209,0.506417601633512
90,17,0.6153065758575278,146,15,False,91,54,9,8,0.3315822017462375,0.3315622333906758
90,18,0.5732897560781379,144,15,False,91,51,24,14,0.3595419533479483,0.4864651317440146
90,19,0.06026883169383031,197,15,False,91,69,12,16,0.3836781417219779,0.25960797346831327
100,0,0.30537183280604074,176,15,False,101,69,12,7,0.3542524689994422,0.3286545221525956
100,1,0.4920474707776154,160,15,False,101,65,13,22,0.3424535769992924,0.40025275753616585
100,2,0.565101170582474,149,15,False,101,46,36,18,0.30527470146983887,0.5580673803716483
100,3,0.57749916242638,182,15,False,101,75,20,17,0.36320679382768134,0.3514410650527925
100,4,0.09213109998388459,224,15,False,101,58,4,5,0.4082130998482301,0.18883058013581838
100,5,0.12805513903400906,206,15,False,101,81,17,13,0.3876921219438729,0.3019982688435769
100,6,0.3899943564725347,162,15,False,101,61,18,14,0.33783386381464764,0.43097758010156517
100,7,0.5737418063344671,183,15,False,101,77,23,24,0.3422911726082792,0.43881435579928024
100,8,0.3831673310811293,173,15,False,101,70,17,16,0.3566370879286923,0.35525329781779363
100,9,0.6167646458791868,149,15,False,101,50,14,1,0.31727322140128783,0.5193643619264406
100,10,0.1354481226071796,199,15,False,101,59,6,13,0.36256891891928106,0.24920622340343201
100,11,0.6021689189145458,157,15,False,101,60,37,13,0.3229128751011944,0.5344113560388755
100,12,0.6257488150942317,145,15,False,101,45,37,16,0.38444637893975575,0.5162103701830578
100,13,0.6651692322366353,165,15,False,101,64,47,13,0.28384496190696434,0.5704601573323472
100,14,0.5237609170976514,163,15,False,101,63,24,19,0.34750354853833815,0.4930960895261672
100,15,0.19214922066792228,170,15,False,101,57,14,13,0.33449697771372927,0.29685938842050097
100,16,0.46368011332682846,177,15,False,101,74,31,25,0.39447684822583884,0.5029843312381982
100,17,0.2226813236266047,159,15,False,101,57,11,9,0.3353565862235584,0.3265926921747866
100,18,0.5239668167525655,158,15,False,101,55,25,14,0.3576972393053389,0.4789733388941941
100,19,0.17172849940075746,213,15,False,101,74,14,16,0.38657001412947933,0.2661834014727352
110,0,0.15079029679950084,198,15,False,111,79,12,9,0.34089408793073855,0.3133115464014581
110,1,0.5367485760434851,173,15,False,111,69,17,24,0.3369594375528362,0.40704210100975674
110,2,0.7535436761495218,166,15,False,111,53,41,19,0.30513144146933857,0.5583093819368428
110,3,0.25864616549730024,204,15,False,111,86,21,21,0.35311847729330226,0.34767953724693285
110,4,0.09138997147312404,242,15,False,111,62,5,5,0.40178285978777567,0.19084430799466567
110,5,0.2083003889059919,228,15,False,111,87,17,14,0.38119422870050357,0.28938739488412024
110,6,0.6057801965787531,179,15,False,111,68,19,16,0.3301803128209381,0.42642168459256335
110,7,0.6464702951939039,200,15,False,111,84,26,25,0.3360188096339392,0.45088101505151945
110,8,0.6400176518629148,187,15,False,111,74,20,16,0.35920951708492876,0.3698664553489717
110,9,0.5421208283294243,165,15,False,111,56,14,1,0.30125824746372526,0.5209500700524111
110,10,0.48349819608017625,221,15,False,111,67,8,14,0.3609455695492243,0.24771108722578758
110,11,0.7006191753066643,175,15,False,111,68,41,13,0.31765715747546375,0.5308644231358813
110,12,0.6161085523549098,159,15,False,111,49,41,16,0.3767751534533865,0.5217073067300482
110,13,0.645054571520425,182,15,False,111,71,51,16,0.2833541732432823,0.5731632147174855
110,14,0.5471344125118759,179,15,False,111,69,25,21,0.35172927226297873,0.47479449451860223
110,15,0.15723403321265358,192,15,False,111,67,15,14,0.32733701397624254,0.2918255180262526
110,16,0.4992677327798476,191,15,False,111,78,33,25,0.38251838973045416,0.4961794849225498
110,17,0.6081604255658214,172,15,False,111,60,15,11,0.34689574048691263,0.34812405894567655
110,18,0.513177257687958,174,15,False,111,61,26,14,0.3403118797498738,0.4714558383235748
110,19,0.36210119994424467,226,15,False,111,75,14,16,0.3908019591073079,0.266775034872714
120,0,0.31522338127187244,216,15,False,121,83,12,9,0.3379023063256529,0.3036110049930573
120,1,0.3305770772314522,192,15,False,121,78,17,27,0.34014200408653134,0.3970347843772431
120,2,0.5895703483288137,179,15,False,121,56,44,20,0.305189162338075,0.5477645748914414
120,3,0.28670972287465113,221,15,False,121,93,22,23,0.3537743160937499,0.3523412627693829
120,4,0.18274765340115073,259,15,False,121,67,6,5,0.4109613412274291,0.19010570911378483
120,5,0.26232546655109357,246,15,False,121,90,18,14,0.3710014975300664,0.28047932404019316
120,6,0.4955298543535367,191,15,False,121,70,21,17,0.32245139777335713,0.4230453629181082
120,7,0.4699080918432463,218,15,False,121,92,29,26,0.3361727498497733,0.4528313676168973
120,8,0.5054243693095982,203,15,False,121,80,22,18,0.36197564676294924,0.37334566518300294
120,9,0.6289969849403727,177,15,False,121,58,14,1,0.2912294375413201,0.5211199563711799
120,10,0.035550110063198984,246,15,False,121,75,8,17,0.3479782551881256,0.23582660945126693
120,11,0.5837005289078236,193,15,False,121,76,44,14,0.3105970348926521,0.5297489210424544
120,12,0.5177078630145694,170,15,False,121,50,46,16,0.3682034616369986,0.5273104252372999
120,13,0.6901771130245671,199,15,False,121,78,55,17,0.2836808528802879,0.5686253424596459
120,14,0.43987587616491697,192,15,False,121,72,29,22,0.34703275256831856,0.4780295191919991
120,15,0.23034814668979736,211,15,False,121,71,16,14,0.32153200473022253,0.2821318029361037
120,16,0.6217036915409317,208,15,False,121,85,34,25,0.3740968650070208,0.49064239250447633
120,17,0.37379413596547695,187,15,False,121,66,16,13,0.33863721561643234,0.34625575937751796
120,18,0.5065295893053534,189,15,False,121,66,27,15,0.33117716862914387,0.4666094255165563
120,19,0.5191757438360994,243,15,False,121,82,16,16,0.3837125689194186,0.2670278056461387
130,0,0.6076263529009729,234,15,False,131,89,13,10,0.3381784746796749,0.30873170531328625
130,1,0.21919307153060918,212,15,False,131,88,19,30,0.33674829798597133,0.39120559275998623
130,2,0.5961925119588132,192,15,False,131,59,46,20,0.3142420068026369,0.5367495504103252
130,3,0.4199255981960613,236,15,False,131,98,24,23,0.35366705758851896,0.348269595328155
130,4,0.25259395067737617,278,15,False,131,72,6,5,0.4093675274128663,0.1899401201680829
130,5,0.3338529506286758,268,15,False,131,98,20,16,0.3708213592864637,0.27921968425319893
130,6,0.7055261228584065,207,15,False,131,76,24,18,0.317513494990953,0.4277412385340951
130,7,0.4177515694100223,237,15,False,131,101,31,28,0.33735709365582983,0.4458702791253749
130,8,0.23535787333431685,220,15,False,131,87,23,19,0.3571084094850671,0.3628097518011966
130,9,0.6440287467866415,196,15,False,131,67,15,1,0.29367615353954213,0.5137926158034374
130,10,0.3318638131573299,268,15,False,131,86,10,21,0.348614323433416,0.240266484672657
130,11,0.7351000854530818,208,15,False,131,81,48,14,0.31115270333930095,0.524690605088394
130,12,0.6457384218054188,188,15,False,131,58,52,18,0.368497676596506,0.5299723515275497
130,13,0.572064490101359,215,15,False,131,84,56,18,0.29414757473311154,0.5505656746897295
130,14,0.6272552794071663,210,15,False,131,80,31,26,0.34615982961980085,0.47528628111364374
130,15,0.1075273053983309,232,15,False,131,79,18,15,0.31646193098727005,0.2765630041543009
130,16,0.37039263840555636,220,15,False,131,88,36,25,0.37013740742003687,0.4839290172937834
130,17,0.5932549660882744,201,15,False,131,70,20,16,0.33751440853795783,0.35800408753730245
130,18,0.44355254354466217,204,15,False,131,71,31,16,0.33483139465695916,0.4685210764009617
130,19,0.42040243744145883,262,15,False,131,85,16,17,0.386176130358827,0.25651769833898597
140,0,0.14713844206716215,248,15,False,141,93,13,11,0.33280691678541924,0.3068301799131252
140,1,0.24862009046465183,228,15,False,141,94,22,32,0.33597350588338104,0.3880509807455095
140,2,0.6814380051922806,206,15,False,141,63,53,21,0.3132903728976342,0.5469512725451836
140,3,0.15496467346930484,255,15,False,141,106,26,25,0.34597131473578624,0.34443623127600725
140,4,0.029098532355137027,304,15,False,141,80,6,5,0.3997688610092108,0.18300733827247545
140,5,0.3293232180585057,288,15,False,141,107,22,19,0.3640226481865212,0.27804747830261833
140,6,0.6806751901628021,224,15,False,141,83,31,20,0.3143371662257974,0.4382989554013075
140,7,0.6122368161336466,250,15,False,141,104,32,30,0.3341003491117947,0.446292852579934
140,8,0.2721464339350156,236,15,False,141,93,24,19,0.34722220384790486,0.3546280048096001
140,9,0.6145441995084293,211,15,False,141,72,15,1,0.29367870369695565,0.504878479320951
140,10,0.5220579312685946,284,15,False,141,91,11,22,0.35056805351045367,0.24128608860937045
140,11,0.7077666417322586,225,15,False,141,88,51,15,0.3108726602920443,0.5251553588508729
140,12,0.6147739290163139,207,15,False,141,67,55,20,0.3641540390410226,0.5248139120853587
140,13,0.5573988945520635,230,15,False,141,89,59,19,0.2897429746523881,0.5540463408108459
140,14,0.6195188790136139,223,15,False,141,83,34,27,0.33648043540124084,0.4759588518596702
140,15,0.18436026178859066,250,15,False,141,84,18,16,0.3131230893272541,0.26756658906636394
140,16,0.5779183542830705,237,15,False,141,95,37,27,0.362081656333558,0.4854768589468212
140,17,0.3064582636997406,218,15,False,141,77,22,19,0.3361784586420333,0.35755683333615124
140,18,0.5931457752200117,221,15,False,141,78,33,19,0.3327649942464464,0.4661980288278449
140,19,0.19078496602003744,282,15,False,141,93,16,19,0.38059534714257076,0.2517793397713115
150,0,0.10004838442593339,268,15,False,151,100,14,13,0.33293084645703,0.30115856289184567
150,1,0.6097831684358075,247,15,False,151,103,26,34,0.3314916526617295,0.39395835905380217
150,2,0.6264479284931237,223,15,False,151,70,58,22,0.30565537397538334,0.5510511261211858
150,3,0.272623083967926,268,15,False,151,109,27,25,0.3443624894522302,0.3461954220545569
150,4,0.18575704073127572,330,15,False,151,89,6,6,0.40571813114695654,0.1808687952731714
150,5,0.20857475754429838,308,15,False,151,113,22,21,0.3585395389847836,0.2676787719639727
150,6,0.5346798391240644,236,15,False,151,85,34,20,0.31210824913156704,0.4450673930561757
150,7,0.4961907054881056,266,15,False,151,110,36,33,0.33442431292785546,0.4493836080274066
150,8,0.543681424451847,254,15,False,151,101,24,21,0.3414600224236128,0.35312886231337487
