timestamp,event_type,step,agent_id,artifact_id,expression,novelty,interest,sender_id,recipient_id,adopted,evaluated_novelty,evaluated_interest,accepted,creator_id,evaluator_id,domain_size,parent1_id,parent2_id,source,trigger_novelty,root_creator_id,lineage_depth,generation_step,entered_domain_step,views,shares,domain_entry_count,nearest_domain_artifact_id,nearest_domain_similarity,domain_source,domain_parent_id,domain_mode,agent_strategy_prefretrieval_relation_type,retrieval_score,retrieval_rank,retrieval_pool_size,retrieval_bucket,retrieval_estimated_novelty,retrieval_fallback_random,age,preferred_novelty
2026-04-22T21:39:33.107677,share,0,0,0,(inv (cos (swirl (wave coord)))),,,0,8,False,1.0,0.9230610752782211,True,0,8,1,,,,,0,0,0,0,2,2,2,,,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.107677,share,0,0,0,(inv (cos (swirl (wave coord)))),,,0,2,False,1.0,0.9209981036309696,True,0,2,1,,,,,0,0,0,0,3,3,3,,,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.115338,share,0,1,1,(spiral (cube (abs (sqrt coord)))),,,1,8,False,1.0,0.8461267077014526,True,1,8,2,,,,,1,0,0,0,1,1,1,0,0.94632887840271,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.115338,share,0,1,1,(spiral (cube (abs (sqrt coord)))),,,1,3,False,1.0,0.9209981474543665,True,1,3,2,,,,,1,0,0,0,2,2,2,0,0.94632887840271,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.115338,share,0,1,1,(spiral (cube (abs (sqrt coord)))),,,1,18,False,1.0,0.9238193184087352,True,1,18,2,,,,,1,0,0,0,3,3,3,0,0.94632887840271,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.115338,share,0,2,2,(blend (tan (cos (sqrt coord))) (rot45 (spiral (cos coord)))),,,2,16,False,1.0,0.9210107252457457,True,2,16,3,,,,,2,0,0,0,1,1,1,0,0.9531790018081665,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.115338,share,0,2,2,(blend (tan (cos (sqrt coord))) (rot45 (spiral (cos coord)))),,,2,3,False,1.0,0.8419967535338522,True,2,3,3,,,,,2,0,0,0,2,2,2,0,0.9531790018081665,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.121631,share,0,2,2,(blend (tan (cos (sqrt coord))) (rot45 (spiral (cos coord)))),,,2,5,False,1.0,0.9201229835475148,True,2,5,3,,,,,2,0,0,0,3,3,3,0,0.9531790018081665,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.121631,share,0,3,3,(norm (div (spiral (imin (swirl coord) (sin coord))) (cosh (blend (rolR coord) (swirl coord))))),,,3,5,False,1.0,0.8402459762729133,True,3,5,4,,,,,3,0,0,0,1,1,1,2,0.9844033718109131,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.121631,share,0,3,3,(norm (div (spiral (imin (swirl coord) (sin coord))) (cosh (blend (rolR coord) (swirl coord))))),,,3,16,False,1.0,0.8420219205751642,True,3,16,4,,,,,3,0,0,0,2,2,2,2,0.9844033718109131,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.121631,share,0,3,3,(norm (div (spiral (imin (swirl coord) (sin coord))) (cosh (blend (rolR coord) (swirl coord))))),,,3,6,False,1.0,0.9219197848182961,True,3,6,4,,,,,3,0,0,0,3,3,3,2,0.9844033718109131,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.128984,share,0,4,4,(sinh (rot45 (rolR (abs coord)))),,,4,9,False,1.0,0.9202084915195693,True,4,9,5,,,,,4,0,0,0,1,1,1,3,0.9222944974899292,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.132387,share,0,4,4,(sinh (rot45 (rolR (abs coord)))),,,4,17,False,1.0,0.9243946079795042,True,4,17,5,,,,,4,0,0,0,2,2,2,3,0.9222944974899292,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.134465,share,0,4,4,(sinh (rot45 (rolR (abs coord)))),,,4,14,False,1.0,0.9200898378407694,True,4,14,5,,,,,4,0,0,0,3,3,3,3,0.9222944974899292,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.136486,share,0,5,5,(sqrt (sub (abs (power (power coord))) (ripple (tan (imax coord coord))))),,,5,7,False,1.0,0.9205839984452222,True,5,7,6,,,,,5,0,0,0,1,1,1,4,0.9496811628341675,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.138970,share,0,5,5,(sqrt (sub (abs (power (power coord))) (ripple (tan (imax coord coord))))),,,5,18,False,1.0,0.8476459947085957,True,5,18,6,,,,,5,0,0,0,2,2,2,4,0.9496811628341675,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.138970,share,0,5,5,(sqrt (sub (abs (power (power coord))) (ripple (tan (imax coord coord))))),,,5,19,False,1.0,0.9200232792612424,True,5,19,6,,,,,5,0,0,0,3,3,3,4,0.9496811628341675,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.142618,share,0,6,6,(inv (sub (sqrt (iexp coord)) (add (norm coord) (log coord)))),,,6,10,False,1.0,0.8408800862330854,True,6,10,7,,,,,6,0,0,0,1,1,1,2,0.9733855724334717,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.147773,share,0,6,6,(inv (sub (sqrt (iexp coord)) (add (norm coord) (log coord)))),,,6,13,False,1.0,0.9321774090108612,True,6,13,7,,,,,6,0,0,0,2,2,2,2,0.9733855724334717,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.149731,share,0,6,6,(inv (sub (sqrt (iexp coord)) (add (norm coord) (log coord)))),,,6,12,False,1.0,0.9203513864268248,True,6,12,7,,,,,6,0,0,0,3,3,3,2,0.9733855724334717,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.155593,share,0,7,7,(tan (spiral (iexp (sqrt (spiral coord))))),,,7,15,False,1.0,0.9212082754670751,True,7,15,8,,,,,7,0,0,0,1,1,1,4,0.9274122714996338,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.159484,share,0,7,7,(tan (spiral (iexp (sqrt (spiral coord))))),,,7,17,False,1.0,0.8487992406810011,True,7,17,8,,,,,7,0,0,0,2,2,2,4,0.9274122714996338,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.163391,share,0,7,7,(tan (spiral (iexp (sqrt (spiral coord))))),,,7,19,False,1.0,0.8400465595090724,True,7,19,8,,,,,7,0,0,0,3,3,3,4,0.9274122714996338,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.167733,share,0,8,8,(abs (sub (swirl (imax (add coord coord) (cosh coord))) (add (power (rot45 coord)) (swirl (log coord))))),,,8,3,False,1.0,0.7629953596133379,True,8,3,9,,,,,8,0,0,0,1,1,1,5,0.9428004026412964,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.174178,share,0,8,8,(abs (sub (swirl (imax (add coord coord) (cosh coord))) (add (power (rot45 coord)) (swirl (log coord))))),,,8,7,False,1.0,0.8411681590653035,True,8,7,9,,,,,8,0,0,0,2,2,2,5,0.9428004026412964,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.177534,share,0,8,8,(abs (sub (swirl (imax (add coord coord) (cosh coord))) (add (power (rot45 coord)) (swirl (log coord))))),,,8,18,False,1.0,0.7714726710084562,True,8,18,9,,,,,8,0,0,0,3,3,3,5,0.9428004026412964,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.181337,share,0,9,9,(cosh (wave (cosh (imax coord coord)))),,,9,2,False,1.0,0.8419966658473934,True,9,2,10,,,,,9,0,0,0,1,1,1,8,0.9503974318504333,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.184493,share,0,9,9,(cosh (wave (cosh (imax coord coord)))),,,9,11,False,1.0,0.9366282615232627,True,9,11,10,,,,,9,0,0,0,2,2,2,8,0.9503974318504333,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.190626,share,0,9,9,(cosh (wave (cosh (imax coord coord)))),,,9,0,False,1.0,0.9254670801856264,True,9,0,10,,,,,9,0,0,0,3,3,3,8,0.9503974318504333,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.191203,share,0,10,10,(sub (swirl (spiral (isin (exp coord)))) (spiral (tan (isin (mul coord coord))))),,,10,19,False,1.0,0.7600698397569025,True,10,19,11,,,,,10,0,0,0,1,1,1,5,0.9875630736351013,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.198146,share,0,10,10,(sub (swirl (spiral (isin (exp coord)))) (spiral (tan (isin (mul coord coord))))),,,10,18,False,1.0,0.6952993473083167,True,10,18,11,,,,,10,0,0,0,2,2,2,5,0.9875630736351013,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.205119,share,0,10,10,(sub (swirl (spiral (isin (exp coord)))) (spiral (tan (isin (mul coord coord))))),,,10,7,False,1.0,0.7617523196853848,True,10,7,11,,,,,10,0,0,0,3,3,3,5,0.9875630736351013,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.212168,share,0,11,11,(swirl (log (rot45 (isin coord)))),,,11,19,False,1.0,0.6800931200047324,True,11,19,12,,,,,11,0,0,0,1,1,1,3,0.9040750861167908,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.219312,share,0,11,11,(swirl (log (rot45 (isin coord)))),,,11,7,False,1.0,0.6823364803054661,True,11,7,12,,,,,11,0,0,0,2,2,2,3,0.9040750861167908,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.219312,share,0,11,11,(swirl (log (rot45 (isin coord)))),,,11,0,False,1.0,0.8509505392723777,True,11,0,12,,,,,11,0,0,0,3,3,3,3,0.9040750861167908,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.226168,share,0,12,12,(rot45 (mod2 (mul (imax coord coord) (sinh coord)))),,,12,2,False,1.0,0.7629952280638173,True,12,2,13,,,,,12,0,0,0,1,1,1,8,0.9305550456047058,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.234845,share,0,12,12,(rot45 (mod2 (mul (imax coord coord) (sinh coord)))),,,12,1,False,1.0,0.9212841751537255,True,12,1,13,,,,,12,0,0,0,2,2,2,8,0.9305550456047058,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.239693,share,0,12,12,(rot45 (mod2 (mul (imax coord coord) (sinh coord)))),,,12,7,False,1.0,0.6029206409255474,True,12,7,13,,,,,12,0,0,0,3,3,3,8,0.9305550456047058,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.239693,share,0,13,13,(ripple (cube (wave (ripple (blend coord coord))))),,,13,2,False,1.0,0.6839937902802411,True,13,2,14,,,,,13,0,0,0,1,1,1,3,0.9155465960502625,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.250997,share,0,13,13,(ripple (cube (wave (ripple (blend coord coord))))),,,13,1,False,1.0,0.8425691066984045,True,13,1,14,,,,,13,0,0,0,2,2,2,3,0.9155465960502625,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.253718,share,0,13,13,(ripple (cube (wave (ripple (blend coord coord))))),,,13,10,False,1.0,0.7613201767398619,True,13,10,14,,,,,13,0,0,0,3,3,3,3,0.9155465960502625,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.264376,share,0,14,14,(mul (add (spiral (cube coord)) (mod2 (sqrt coord))) (exp (inv (sinh coord)))),,,14,2,False,1.0,0.6049923524966649,True,14,2,15,,,,,14,0,0,0,1,1,1,9,0.9456273317337036,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.271341,share,0,14,14,(mul (add (spiral (cube coord)) (mod2 (sqrt coord))) (exp (inv (sinh coord)))),,,14,17,False,1.0,0.7732038733824981,True,14,17,15,,,,,14,0,0,0,2,2,2,9,0.9456273317337036,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.274568,share,0,14,14,(mul (add (spiral (cube coord)) (mod2 (sqrt coord))) (exp (inv (sinh coord)))),,,14,7,False,1.0,0.5235048015456287,True,14,7,15,,,,,14,0,0,0,3,3,3,9,0.9456273317337036,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.281393,share,0,15,15,(cosh (blend (log (sub coord coord)) (sub (imax coord coord) (ripple coord)))),,,15,8,False,1.0,0.7691923401246842,True,15,8,16,,,,,15,0,0,0,1,1,1,5,0.9707129597663879,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.289280,share,0,15,15,(cosh (blend (log (sub coord coord)) (sub (imax coord coord) (ripple coord)))),,,15,16,False,1.0,0.7630331159045827,True,15,16,16,,,,,15,0,0,0,2,2,2,5,0.9707129597663879,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.295341,share,0,15,15,(cosh (blend (log (sub coord coord)) (sub (imax coord coord) (ripple coord)))),,,15,6,False,1.0,0.8438412807244591,True,15,6,16,,,,,15,0,0,0,3,3,3,5,0.9707129597663879,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.302814,share,0,16,16,(sin (inv (swirl (rolR (inv coord))))),,,16,18,False,1.0,0.6191260236081773,True,16,18,17,,,,,16,0,0,0,1,1,1,3,0.9753448963165283,generation,,flat,,,,,,,,,
