step,agent_id,cumulative_interest,repository_size,k_value,boredom_triggered,num_self_evals,num_other_evals,num_shares,num_domain_adoptions,avg_novelty_generated,avg_interest_generated
60,19,0.719400720036121,93,15,False,61,35,30,14,0.33313694483173134,0.5909245198215685
70,38,0.5913575220038958,21,15,False,14,6,2,3,0.16288270178335892,0.3851941214316592
70,31,0.60090469406446,58,15,False,31,27,6,5,0.22125292197091131,0.2762187523003576
70,34,0.693206182494176,29,15,False,17,12,6,3,0.15325075840334423,0.580935330709899
70,37,0.3053695699810798,40,15,False,16,18,0,3,0.21879583397795838,0.1406800574862649
70,35,0.10055122924616211,29,15,False,17,7,0,1,0.17051236950514295,0.09001141972011395
70,40,0.7670487814033883,10,15,False,8,2,3,0,0.18904910026195754,0.560699308070309
70,39,0.406931665274349,22,15,False,10,9,0,2,0.17268194800917275,0.1626457404059325
70,32,0.5547221039413885,46,15,False,24,21,4,6,0.21828671599078497,0.37301586534973463
70,44,0.42816319462164404,16,15,False,6,9,0,4,0.11604870085561932,0.20248724954858596
70,46,0.0048647568072145075,2,15,False,1,0,0,0,0.01275338419643793,0.007484241241868472
70,45,0.3549660285165048,8,15,False,4,4,1,2,0.14201812043366577,0.3067867411985603
70,29,0.22683498689441703,74,15,False,38,26,4,3,0.217377085818742,0.19909971362012713
70,21,0.2315908058163365,90,15,False,50,40,6,4,0.2510221040036433,0.28184056075675973
70,33,0.7757683039448853,41,15,False,24,17,6,5,0.19097236659958736,0.5002733279284534
70,41,0.05976051532268318,22,15,False,8,8,0,0,0.11156889542119083,0.01717580174637955
70,36,0.717023248123435,26,15,False,17,9,3,2,0.16168579178251416,0.4820254206983305
70,47,0.0,0,15,False,0,0,0,0,0.0,0.0
70,25,0.6798544058735709,70,15,False,46,27,22,2,0.30263173367910623,0.516712161948771
70,43,0.727254561630672,11,15,False,7,4,2,2,0.1193581932123796,0.4898096884700055
70,42,0.5723997215792087,12,15,False,8,3,2,1,0.20934674312340537,0.4813500251570285
80,38,0.6588805201087463,36,15,False,24,11,4,4,0.21391487294796643,0.4538292853236546
80,31,0.3894136686258036,78,15,False,41,37,7,6,0.288122484921911,0.2926913111604911
80,48,0.03901558357175747,16,15,False,7,4,0,0,0.12722102780922848,0.013759269061130763
80,37,0.1692159591995457,54,15,False,26,22,0,3,0.23591732525105985,0.16503481816345303
80,35,0.2584306103637778,46,15,False,27,14,1,2,0.19844392932786512,0.13233262108609206
80,40,0.7683638691725541,26,15,False,18,8,6,2,0.23303567477195916,0.6175189472396974
80,39,0.6485379899098266,34,15,False,20,12,2,2,0.21082900783916472,0.21731807427092176
80,32,0.68586539424573,61,15,False,34,26,6,7,0.24456822613594095,0.3816862132721306
80,44,0.5331751506608939,30,15,False,16,14,2,5,0.22253057377283808,0.33538268399938104
80,46,0.11755283050927516,17,15,False,11,4,1,2,0.22840613054642123,0.14371856632322422
80,45,0.2718258721436254,20,15,False,14,8,1,2,0.1604273827643785,0.32601417869061605
80,29,0.6025942889290214,89,15,False,48,31,6,5,0.2693992084534221,0.22517173950028202
80,49,0.011662254183895831,2,15,False,1,0,0,0,0.012474606404749082,0.017941929513685895
80,33,0.7293528239151813,58,15,False,34,24,8,10,0.2135453477898598,0.5065746648516939
80,41,0.49112382570309293,41,15,False,18,14,2,1,0.22211422287637397,0.12877067007882464
80,36,0.6253928453784954,41,15,False,27,14,9,5,0.2091773661349316,0.5378340786792465
80,47,0.036398498276218834,21,15,False,10,8,0,0,0.11854707708360408,0.012516266793986559
80,25,0.6217096930955994,87,15,False,56,35,23,2,0.29619277913467645,0.5226807124028793
80,43,0.5991616024359112,24,15,False,17,9,6,4,0.14494659710560245,0.5670588268771813
80,42,0.5838892905392021,25,15,False,18,7,5,1,0.2168562027998664,0.4480419545632508
90,52,0.045165135507761085,5,15,False,2,1,0,0,0.03941398699636513,0.043425025187966274
90,31,0.39749103921707973,91,15,False,51,40,8,6,0.3067955586005262,0.2838609919528746
90,48,0.02300041605928882,37,15,False,17,8,0,0,0.17164013491706928,0.02029115225306275
90,50,0.0901803845116488,17,15,False,8,4,0,0,0.1477992453222094,0.07068465433752302
90,35,0.4670723614041959,61,15,False,37,20,1,3,0.2195784144375986,0.16722305693877154
90,51,0.7460001659775515,6,15,False,5,2,1,1,0.09311051972184818,0.4559580698028469
90,39,0.3062284612698869,47,15,False,30,16,2,4,0.21046613722347818,0.2149045251707193
90,54,0.10537120598713187,2,15,False,1,0,0,0,0.01154326054685965,0.16210954767251057
90,44,0.545848685632667,51,15,False,26,25,4,7,0.27384397430959345,0.34138098331413524
90,46,0.2812694834590862,33,15,False,21,10,1,2,0.2733195900136225,0.19999875954727853
90,45,0.4382723390444788,35,15,False,24,13,2,4,0.17375190306911606,0.3547315039573015
90,55,0.0,0,15,False,0,0,0,0,0.0,0.0
90,49,0.38568966492632833,18,15,False,11,6,0,0,0.17964898152739373,0.14515221668778377
90,33,0.6493479580533051,71,15,False,44,27,11,10,0.24665457007793667,0.5018664097886129
90,41,0.09979691701935839,62,15,False,28,24,3,2,0.2469175345395567,0.15113092881754137
90,36,0.6819974302858054,53,15,False,37,16,16,6,0.2188464812390408,0.5748517537396552
90,47,0.12005989759417837,34,15,False,20,10,0,0,0.19871373520677987,0.06802161953657011
90,53,0.040661724192235536,5,15,False,2,1,0,0,0.011311594733729509,0.04626635543074586
90,43,0.6635888364164994,35,15,False,27,10,12,4,0.2097415168019424,0.5836311423931709
90,42,0.46458994347167326,39,15,False,28,12,6,2,0.2136675320299822,0.4130157131797838
100,52,0.3889793663187905,19,15,False,12,7,0,2,0.1352197236615234,0.1708894534307521
100,56,0.6896656219371147,14,15,False,8,6,1,1,0.10936891623370457,0.38501593781202303
100,48,0.06279556106128782,58,15,False,27,14,1,1,0.22257019302043154,0.07598923956763741
100,50,0.11219406250582586,39,15,False,18,12,0,1,0.171419998474648,0.09197717715857702
100,35,0.4882045104952415,77,15,False,47,26,5,3,0.2467032949260303,0.2118090117939766
100,51,0.535034548498597,23,15,False,15,9,3,2,0.09285765917312098,0.46781853358141684
100,39,0.5147891643792872,62,15,False,40,21,3,6,0.2348176517206515,0.260060965391755
100,54,0.7017488708138144,20,15,False,11,9,5,1,0.24859612086057134,0.5357478232995212
100,44,0.39345975682631384,66,15,False,36,30,5,9,0.2631955119104291,0.361633754527706
100,46,0.48492322940555077,49,15,False,31,16,1,3,0.28273154314337723,0.23996845144820436
100,45,0.6223109746060159,48,15,False,34,16,4,5,0.17250553369607635,0.35346835396878873
100,55,0.8202557887410364,13,15,False,10,6,3,4,0.20954376398479657,0.49812421037675164
100,49,0.20110172622597625,35,15,False,21,12,1,1,0.19173115357666642,0.18725426245494153
100,58,0.0,0,15,False,0,0,0,0,0.0,0.0
100,41,0.07884655075315612,82,15,False,38,31,3,3,0.24844971869850843,0.14668468444926328
100,36,0.5552081740302837,71,15,False,47,24,22,8,0.24545987223904409,0.570992415844347
100,47,0.19581487483554483,51,15,False,30,15,2,0,0.25499852879110557,0.14515874524491415
100,53,0.2049263317240293,20,15,False,12,7,1,0,0.1320629109274057,0.21718324726061108
100,57,0.027395569070798816,11,15,False,5,3,1,0,0.24411279511174722,0.1772767510841975
100,42,0.5871748065985012,53,15,False,38,17,10,4,0.22537167146364775,0.4349313439822964
110,52,0.33135820705883084,34,15,False,22,13,0,2,0.19178669715934793,0.27366865819348046
110,56,0.6607772772372653,27,15,False,18,9,4,3,0.1671616263907764,0.43546008736111713
110,48,0.4703792928624108,73,15,False,37,19,4,1,0.2895342156880589,0.15264849877570524
110,50,0.21421040683412562,57,15,False,28,18,0,2,0.209037892051106,0.13121662735199696
110,60,0.019525136657236104,4,15,False,1,2,0,0,0.00798756817720386,0.030038671780363235
110,59,0.12741872791708833,7,15,False,3,2,0,0,0.07852485482379196,0.08886947923590173
110,39,0.2691009481591954,77,15,False,50,26,3,7,0.2520009810036887,0.25334314950386416
110,54,0.6615719420712809,35,15,False,21,14,9,3,0.21684748383212374,0.5409333345289923
110,44,0.5078769108648471,80,15,False,46,34,7,10,0.2675056121024091,0.38103953028114285
110,46,0.2823520249929229,66,15,False,41,22,2,4,0.2832886164642248,0.25085239875625415
110,45,0.6301180685347886,67,15,False,44,25,7,9,0.19231917273601074,0.38612976551062067
110,55,0.5581661108144462,29,15,False,20,12,5,8,0.21564390558769922,0.5124299275741798
110,49,0.3075047610523014,52,15,False,31,19,1,3,0.18565674726754128,0.18766644380371786
110,58,0.6499840846704424,13,15,False,10,4,5,0,0.1366403419008407,0.5423762814572679
110,41,0.29207658766322886,105,15,False,48,40,3,5,0.2515049733455748,0.1540940116267898
110,36,0.5675059596864342,84,15,False,57,28,24,10,0.25975092902872654,0.5564184207143885
110,47,0.14725109959024474,66,15,False,40,20,4,2,0.2946839240192103,0.2048815434139606
110,53,0.44209489196307405,36,15,False,22,13,3,0,0.14728920210623772,0.24950822494567051
110,57,0.03958559627034653,35,15,False,15,8,1,0,0.19631136978592237,0.07287669215450704
110,61,0.0,0,15,False,0,0,0,0,0.0,0.0
120,52,0.5029466126204424,46,15,False,32,15,2,3,0.20300861876881043,0.2919631347748559
120,56,0.6917153378499893,42,15,False,28,14,7,4,0.17189955404010368,0.4649972988827375
120,67,0.009845011265010022,9,15,False,3,4,0,1,0.10332267348112457,0.006062572585546396
120,65,0.1514973718915695,10,15,False,6,2,0,0,0.16996904701918705,0.051782851782911
120,60,0.3432459241368363,21,15,False,11,8,1,0,0.16213417589875934,0.24136916172664924
120,59,0.47886477389034654,24,15,False,13,9,2,0,0.21118457371171317,0.29241800213812513
120,62,0.03644235540772067,18,15,False,9,10,1,0,0.18914070722552914,0.13095584466158677
120,54,0.7715552855206564,49,15,False,31,20,14,4,0.20917019010479693,0.5470419795890072
120,63,0.056192146147181446,23,15,False,9,11,0,0,0.10590529732288871,0.010970159232034657
120,66,0.388005211181357,6,15,False,4,2,1,1,0.2597324921894532,0.2946000736863999
120,45,0.49432864857108316,81,15,False,54,29,11,11,0.20333347944357763,0.4062128094382272
120,55,0.7979386456304611,44,15,False,30,18,10,9,0.22528816796789994,0.5392497079589665
120,49,0.35308188582620914,71,15,False,41,28,3,5,0.20081491822026498,0.21629288278651934
120,58,0.6215025746385094,27,15,False,20,8,10,0,0.17942363263793884,0.5370404376075786
120,68,0.13091387226989654,2,15,False,2,0,0,0,0.007315721066210057,0.1488797692915414
120,64,0.0006643760660547171,14,15,False,9,2,0,0,0.14524310299169765,0.003502236268470191
120,47,0.0731089968881661,80,15,False,50,24,4,2,0.3162024065099382,0.20396720686133424
120,53,0.5086008384978271,53,15,False,32,20,5,1,0.18468808080532073,0.30903798770056706
120,57,0.04449910414295058,46,15,False,25,9,2,0,0.23436463386292483,0.09637764084433366
120,61,0.13537649134876956,16,15,False,10,5,0,1,0.06984079962804199,0.04371804643547711
130,52,0.3382121224313477,63,15,False,42,22,2,6,0.23173138529493437,0.2874220173480365
130,69,0.36086713558777694,8,15,False,7,2,0,0,0.16083756594291257,0.2157055957895204
130,67,0.03072697293844253,28,15,False,13,11,0,1,0.13951962737316467,0.013710694760866273
130,65,0.06686818123743732,32,15,False,16,13,0,0,0.20056011071578295,0.0562082841123807
130,60,0.32499202622396006,40,15,False,21,17,2,1,0.20934416770648165,0.29850926782359133
130,59,0.297252207228739,39,15,False,23,14,3,1,0.24850300885812523,0.30667724418474335
130,62,0.00984623662505103,37,15,False,19,15,1,0,0.20154438257986626,0.08904053707934156
130,54,0.6717304738357845,62,15,False,41,24,21,5,0.2161378048553918,0.5601188273404986
130,63,0.11424766357154548,40,15,False,19,18,0,0,0.17602468640076277,0.0653247256572888
130,66,0.4742826826793575,18,15,False,14,4,4,2,0.18207903968514794,0.38337763479814724
130,70,0.22599836028108122,9,15,False,3,4,0,2,0.1234289672139182,0.11662306577980397
130,55,0.6631988902187826,58,15,False,40,22,17,10,0.24967101709606448,0.5593449441011746
130,49,0.2641774782891201,86,15,False,51,33,4,6,0.1998927381784047,0.21984267722441742
130,58,0.6416619744720122,44,15,False,30,15,16,0,0.2151763516292698,0.5392213366671983
130,68,0.4842273895102043,15,15,False,12,3,5,2,0.2408313623835305,0.47553937063781165
130,64,0.009615573446966343,38,15,False,19,8,0,0,0.1906394485045929,0.005664114395709931
130,47,0.24033176797322986,95,15,False,60,29,5,2,0.3141184964217317,0.19163002663609247
130,53,0.4835815710960979,69,15,False,42,26,8,6,0.2146011477440118,0.33662269414586693
130,57,0.08282572998270087,59,15,False,35,13,2,0,0.24139720301467713,0.08839865129893394
130,61,0.24670709267665666,35,15,False,20,15,0,2,0.15603489879881355,0.10239676691454222
140,52,0.40136796133314284,81,15,False,52,30,5,11,0.24053191842354504,0.31675034213103864
140,69,0.24366073101480615,21,15,False,17,5,0,0,0.1628264775787627,0.19173926563112523
140,67,0.15891132817908218,45,15,False,23,19,1,1,0.18389115224884686,0.04359948808711163
140,65,0.09161978166642712,50,15,False,26,20,0,1,0.21683767579014931,0.05601774421633006
140,60,0.22975580110647065,53,15,False,31,20,3,2,0.24508600399406907,0.2741348388765899
140,59,0.25548109008352826,55,15,False,33,20,4,2,0.24879177306640654,0.3129502640404623
140,62,0.4236629689024626,54,15,False,29,20,2,0,0.2271907386894911,0.10240330362076715
140,75,0.0,0,15,False,0,0,0,0,0.0,0.0
140,63,0.1193863437190832,58,15,False,29,26,0,4,0.1928068996825421,0.06816363939927522
140,66,0.5644342066181762,31,15,False,24,7,8,4,0.1829425845555697,0.4019194941068096
140,70,0.2543026768453896,22,15,False,13,8,0,2,0.16687150573769982,0.09443537800007204
140,72,0.5810984932920358,8,15,False,7,2,3,0,0.15986466228121995,0.530433522771174
140,71,0.07911058249027066,14,15,False,9,5,0,0,0.11994167720096639,0.06610712606879626
140,74,0.3081020606168332,8,15,False,4,5,0,1,0.06250795130311813,0.26869264771781676
140,68,0.5687200225109079,32,15,False,22,10,9,5,0.2292284603679421,0.46332328188206673
140,64,0.044929430855488485,61,15,False,29,14,0,0,0.20262345545606517,0.010274390151095521
140,73,0.1813138373908903,15,15,False,7,7,1,1,0.1653872144101937,0.22634687843603837
140,53,0.6011771136451397,90,15,False,52,37,13,10,0.23020513914782853,0.3769145884572542
140,57,0.2666868646097774,78,15,False,45,22,4,1,0.27872999836520523,0.12247875707256901
140,61,0.2585619673797843,51,15,False,30,21,3,5,0.20930744307920415,0.19685307354133863
150,77,0.5299137049159468,9,15,False,6,2,2,1,0.2454622729292776,0.3552439440601665
150,79,0.21143617215873706,2,15,False,2,0,0,0,0.0035866591207126593,0.24064060398317566
150,67,0.06029361253372345,61,15,False,33,23,1,1,0.20663101708071482,0.062280950779053455
150,80,0.0,0,15,False,0,0,0,0,0.0,0.0
150,60,0.649279393899371,74,15,False,41,31,5,7,0.28948832911146893,0.3120332579359887
150,59,0.4042087915260389,71,15,False,43,26,5,3,0.2616038864886609,0.31664001994577384
150,62,0.05473226808290745,72,15,False,39,27,2,1,0.23180881858178706,0.09682812728908792
150,75,0.023133067897726692,25,15,False,10,7,0,0,0.1606911222501616,0.024659901853741766
150,63,0.12428128621428822,79,15,False,39,37,2,9,0.2459374356310702,0.12330586145049867
150,66,0.628851563948611,44,15,False,34,10,14,6,0.2144935838341031,0.4349845142051726
150,70,0.13810493761563383,43,15,False,23,19,0,2,0.1983188135048178,0.10528561359534735
150,72,0.7355640107261834,23,15,False,17,9,8,4,0.15037526375044935,0.5485836819829786
150,71,0.38268159959693915,30,15,False,19,13,3,1,0.22382738718422868,0.2280870832206606
