step,agent_id,cumulative_interest,repository_size,k_value,boredom_triggered,num_self_evals,num_other_evals,num_shares,num_domain_adoptions,avg_novelty_generated,avg_interest_generated
20,9,0.6460831372531679,30,15,False,21,10,5,1,0.5002729088301116,0.5706550303051862
20,10,0.40302521648043854,34,15,False,21,12,4,3,0.4879080100839649,0.39478365086479467
20,11,0.7416918806799552,30,15,False,21,10,11,2,0.4322604704394366,0.6434937519137093
20,12,0.796773541904436,32,15,False,21,11,7,3,0.4695721856978694,0.6354400724742464
20,13,0.7312434336441501,41,15,False,21,17,12,8,0.4674959450554132,0.573540737473471
20,14,0.6690881993867345,36,15,False,21,17,5,4,0.44544859687295324,0.543041473395232
20,15,0.17408422892748127,34,15,False,21,11,2,2,0.4906688383815611,0.34674393590889635
20,16,0.6380389611638967,36,15,False,21,11,5,5,0.45126937242157567,0.47778445783982526
20,17,0.2903946842013659,32,15,False,21,12,1,4,0.427915425474471,0.35373480062958584
20,18,0.6554238095182247,39,15,False,21,15,6,7,0.46941292212918256,0.4594340678155218
20,19,0.2568977220702412,47,15,False,21,18,3,7,0.4807744147707273,0.26638745113734225
30,0,0.16542586402131318,49,15,False,31,13,2,2,0.3828337467673393,0.28098619522821044
30,1,0.6535159491662086,45,15,False,31,14,4,4,0.3824369625119969,0.4181055471466236
30,2,0.6726814964927935,48,15,False,31,14,12,6,0.39089887320795424,0.5326458877124185
30,3,0.2776233732113977,52,15,False,31,19,2,6,0.38808863518669073,0.2704398968139506
30,4,0.11999432213372548,61,15,False,31,19,1,1,0.47732229097856355,0.2788936961018945
30,5,0.12293809339451608,54,15,False,31,20,2,4,0.4092870520959821,0.2858162797735365
30,6,0.5105462100491898,55,15,False,31,25,8,8,0.4494484390328682,0.5106109869570865
30,7,0.4655708644074421,56,15,False,31,20,4,11,0.40176357938688795,0.426041670504625
30,8,0.2584121433232654,52,15,False,31,21,2,4,0.45478208893367394,0.38619012474663567
30,9,0.6405576854662616,48,15,False,31,19,6,1,0.43446779478634295,0.5544614307608781
30,10,0.1784435459519258,56,15,False,31,20,5,3,0.4159487785007687,0.33633751519634464
30,11,0.6381675263533575,49,15,False,31,19,15,5,0.3779068894654156,0.6261858299036536
